onset	duration	trial_type	value	sample	trial_id
4.12890625	1.0	0.0	1	1057	0.0
4.13671875	1.0	1.0	2	1059	n/a
4.14453125	1.0	0.0	1	1061	n/a
4.15234375	1.0	1.0	2	1063	n/a
4.1640625	1.0	0.0	1	1066	n/a
4.171875	1.0	1.0	2	1068	n/a
4.1796875	1.0	1.0	2	1070	n/a
4.1875	1.0	0.0	1	1072	n/a
4.1953125	1.0	0.0	1	1074	n/a
4.203125	1.0	1.0	2	1076	n/a
4.2109375	1.0	1.0	2	1078	n/a
4.21875	1.0	0.0	1	1080	n/a
4.23046875	1.0	1.0	2	1083	n/a
4.23828125	1.0	1.0	2	1085	n/a
4.24609375	1.0	1.0	2	1087	n/a
4.25390625	1.0	0.0	1	1089	n/a
4.26171875	1.0	1.0	2	1091	n/a
4.26953125	1.0	1.0	2	1093	n/a
4.27734375	1.0	0.0	1	1095	n/a
4.2890625	1.0	1.0	2	1098	n/a
4.296875	1.0	0.0	1	1100	n/a
4.3046875	1.0	0.0	1	1102	n/a
4.3125	1.0	1.0	2	1104	n/a
4.3203125	1.0	0.0	1	1106	n/a
4.328125	1.0	0.0	1	1108	n/a
4.3359375	1.0	1.0	2	1110	n/a
4.34375	1.0	1.0	2	1112	n/a
4.35546875	1.0	1.0	2	1115	n/a
4.36328125	1.0	0.0	1	1117	n/a
4.37109375	1.0	0.0	1	1119	n/a
4.37890625	1.0	0.0	1	1121	n/a
4.38671875	1.0	1.0	2	1123	n/a
4.39453125	1.0	0.0	1	1125	n/a
4.40234375	1.0	1.0	2	1127	n/a
4.4140625	1.0	1.0	2	1130	n/a
4.421875	1.0	1.0	2	1132	n/a
4.4296875	1.0	1.0	2	1134	n/a
4.4375	1.0	0.0	1	1136	n/a
4.4453125	1.0	0.0	1	1138	n/a
4.453125	1.0	1.0	2	1140	n/a
4.4609375	1.0	0.0	1	1142	n/a
4.46875	1.0	1.0	2	1144	n/a
4.48046875	1.0	0.0	1	1147	n/a
4.48828125	1.0	0.0	1	1149	n/a
4.49609375	1.0	0.0	1	1151	n/a
4.50390625	1.0	1.0	2	1153	n/a
4.51171875	1.0	1.0	2	1155	n/a
4.51953125	1.0	0.0	1	1157	n/a
4.52734375	1.0	0.0	1	1159	n/a
4.5390625	1.0	0.0	1	1162	n/a
4.546875	1.0	0.0	1	1164	n/a
4.5546875	1.0	1.0	2	1166	n/a
4.5625	1.0	0.0	1	1168	n/a
4.5703125	1.0	0.0	1	1170	n/a
4.578125	1.0	0.0	1	1172	n/a
4.5859375	1.0	0.0	1	1174	n/a
4.59375	1.0	0.0	1	1176	n/a
4.60546875	1.0	1.0	2	1179	n/a
4.61328125	1.0	1.0	2	1181	n/a
4.62109375	1.0	1.0	2	1183	n/a
4.62890625	1.0	1.0	2	1185	n/a
4.63671875	1.0	1.0	2	1187	n/a
4.64453125	1.0	1.0	2	1189	n/a
12.38671875	1.0	0.0	1	3171	1.0
12.39453125	1.0	1.0	2	3173	n/a
12.40234375	1.0	0.0	1	3175	n/a
12.41015625	1.0	1.0	2	3177	n/a
12.421875	1.0	0.0	1	3180	n/a
12.4296875	1.0	1.0	2	3182	n/a
12.4375	1.0	1.0	2	3184	n/a
12.4453125	1.0	0.0	1	3186	n/a
12.453125	1.0	0.0	1	3188	n/a
12.4609375	1.0	1.0	2	3190	n/a
12.46875	1.0	1.0	2	3192	n/a
12.4765625	1.0	0.0	1	3194	n/a
12.48828125	1.0	1.0	2	3197	n/a
12.49609375	1.0	1.0	2	3199	n/a
12.50390625	1.0	1.0	2	3201	n/a
12.51171875	1.0	0.0	1	3203	n/a
12.51953125	1.0	1.0	2	3205	n/a
12.52734375	1.0	1.0	2	3207	n/a
12.53515625	1.0	0.0	1	3209	n/a
12.546875	1.0	1.0	2	3212	n/a
12.5546875	1.0	0.0	1	3214	n/a
12.5625	1.0	0.0	1	3216	n/a
12.5703125	1.0	1.0	2	3218	n/a
12.578125	1.0	0.0	1	3220	n/a
12.5859375	1.0	0.0	1	3222	n/a
12.59375	1.0	1.0	2	3224	n/a
12.6015625	1.0	1.0	2	3226	n/a
12.61328125	1.0	1.0	2	3229	n/a
12.62109375	1.0	0.0	1	3231	n/a
12.62890625	1.0	0.0	1	3233	n/a
12.63671875	1.0	0.0	1	3235	n/a
12.64453125	1.0	1.0	2	3237	n/a
12.65234375	1.0	0.0	1	3239	n/a
12.66015625	1.0	1.0	2	3241	n/a
12.671875	1.0	1.0	2	3244	n/a
12.6796875	1.0	1.0	2	3246	n/a
12.6875	1.0	1.0	2	3248	n/a
